Unix Timestamp,Volume Currency,Volume USD,Price Range,label
1509714000,309.91,2231488.38,87.97000000000025,0
1513065600,19149690.0,53574.8,6.199999999999999e-05,0
1509264000,1827.18,542171.59,1.5699999999999932,0
1515452400,208.88,3077930.54,528.7800000000007,1
1515222000,3158340.0,44090.74,0.0009399999999999,0
1520024400,183.86,2063212.09,84.40999999999985,0
1513396800,247.42,170601.13,4.759999999999991,0
1511848800,420.02,4141935.89,63.02000000000044,0
1519916400,23558.0,4802.98,0.005,0
1516694400,3000.0,277.24,0.0037,0
1522231200,35000.0,1556.36,0.00168,0
1517846400,42571.0,7212.46,0.0060999999999999,0
1511114400,7000.0,47.35,0.0,0
1524009600,267.82,138801.94,4.400000000000091,0
1511470800,29714560.0,60025.98,0.0001509999999999,0
1513177200,591.3,412178.99,56.52999999999997,0
1510603200,44192020.0,50330.58,6.000000000000016e-05,0
1526194800,79.57,54641.89,5.7000000000000455,0
1523502000,2125530.0,7364.14,5.499999999999993e-05,0
1514286000,11400.0,11338.04,0.01,0
1524405600,1637240.0,9529.53,5.200000000000083e-05,0
1526716800,6000.0,317.62,0.0001799999999999,0
1526860800,94000.0,5308.75,0.00028,0
1523246400,8285360.0,24340.73,2.2999999999999583e-05,0
1514293200,22297.0,34737.69,0.1,0
1517000400,234.61,242821.05,10.400000000000093,0
1522044000,6000.0,260.83,9.999999999996125e-06,0
1527674400,1000.0,39.48,0.00059,0
1513062000,1645.83,854445.31,19.300000000000068,0
1523642400,245000.0,25129.18,0.0061999999999999,0
1514365200,605.98,458862.82,18.33000000000004,0
1521500400,17434.0,2420.08,0.0055999999999999,0
1517976000,837.63,624513.88,45.84999999999991,0
1514804400,819.22,606115.44,24.0,0
1511996400,14000.0,81.3,0.0008569999999999,0
1517119200,59000.0,5572.91,0.00349,0
1512658800,14094890.0,36140.05,7.200000000000002e-05,0
1513123200,283.18,4700237.12,669.8700000000008,1
1519272000,214.36,190891.19,10.32000000000005,0
1519066800,197.2,2211223.16,141.4900000000016,0
1514498400,62984.0,45376.13,0.0239,0
1528668000,117255.0,14025.65,0.0021,0
1513544400,213000.0,10711.04,0.00903,0
1528351200,287.24,2213952.55,33.61000000000058,0
1517994000,8000.0,420.29,0.0010999999999999,0
1515470400,154367.0,369497.14,0.02,0
1520906400,1625810.0,6548.63,4.0000000000000105e-05,0
1514383200,112117.0,168432.24,0.1400000000000001,0
1515538800,266.34,3815701.87,266.9700000000012,1
1515808800,139.24,1963470.02,116.30000000000108,0
1528452000,1648.9,988429.82,6.309999999999945,0
1510898400,196.46,1548580.9,102.80000000000018,0
1526479200,21095.0,3440.59,0.0025999999999999,0
1525726800,14000.0,1058.95,0.00083,0
1509814800,1034.5,307906.24,1.990000000000009,0
1521576000,91000.0,3326.39,0.00177,0
1521680400,3101990.0,11653.22,5.3000000000000096e-05,0
1525204800,25348.0,5921.15,0.0032,0
1509228000,672.6,196857.35,1.7300000000000182,0
1523368800,442.01,182836.56,2.7799999999999727,0
1510646400,55079.0,3435.23,0.0015299999999999,0
1509472800,420.32,128747.53,1.3899999999999864,0
1514206800,99000.0,20385.0,0.033,0
1522987200,495.32,193487.2,2.840000000000032,0
1515398400,558.41,654441.49,44.53999999999997,0
1527310800,64323.0,8643.9,0.0015999999999999,0
1516240800,255.03,2939354.01,358.8500000000004,1
1520452800,30000.0,1273.94,0.0013999999999999,0
1516129200,5053170.0,37779.83,0.000637,0
1523772000,2873150.0,12506.13,9.900000000000012e-05,0
1518469200,3723160.0,20148.27,6.399999999999982e-05,0
1512183600,34675.0,8428.31,0.0128999999999999,0
1523581200,251.66,2021969.88,164.32999999999993,0
1509847200,1000.0,9.21,9.999999999992654e-07,0
1525572000,4000.0,314.09,3.999999999999837e-05,0
1513558800,127809.0,86039.52,0.0407999999999999,0
1514217600,1878050.0,18693.56,0.0002709999999999,0
1515938400,15053.0,6242.85,0.0083,0
1521914400,120.33,1092028.34,60.25,0
